t x_1 v_1 x_0.1 v_0.1 x_0.01 v_0.01 x_0.001 v_0.001
0.395 0 1 0.298802 0.964032 0.379107 0.911842 0.382865 0.907559
0.396 0 1 0.298802 0.964032 0.379107 0.911842 0.383772 0.90709
0.397 0 1 0.298802 0.964032 0.379107 0.911842 0.38468 0.906621
0.398 0 1 0.298802 0.964032 0.379107 0.911842 0.385586 0.90615
0.399 0 1 0.298802 0.964032 0.379107 0.911842 0.386492 0.905678
0.4 0 1 0.395206 0.927961 0.388226 0.907206 0.387398 0.905204
0.401 0 1 0.395206 0.927961 0.388226 0.907206 0.388303 0.90473
0.402 0 1 0.395206 0.927961 0.388226 0.907206 0.389208 0.904254
0.403 0 1 0.395206 0.927961 0.388226 0.907206 0.390112 0.903777
0.404 0 1 0.395206 0.927961 0.388226 0.907206 0.391016 0.903299
0.405 0 1 0.395206 0.927961 0.388226 0.907206 0.391919 0.902819
0.406 0 1 0.395206 0.927961 0.388226 0.907206 0.392822 0.902339
0.407 0 1 0.395206 0.927961 0.388226 0.907206 0.393724 0.901857
0.408 0 1 0.395206 0.927961 0.388226 0.907206 0.394626 0.901374
0.409 0 1 0.395206 0.927961 0.388226 0.907206 0.395528 0.90089
0.41 0 1 0.395206 0.927961 0.397298 0.90245 0.396429 0.900404
0.411 0 1 0.395206 0.927961 0.397298 0.90245 0.397329 0.899917
0.412 0 1 0.395206 0.927961 0.397298 0.90245 0.398229 0.89943
0.413 0 1 0.395206 0.927961 0.397298 0.90245 0.399128 0.89894
0.414 0 1 0.395206 0.927961 0.397298 0.90245 0.400027 0.89845
0.415 0 1 0.395206 0.927961 0.397298 0.90245 0.400926 0.897959
0.416 0 1 0.395206 0.927961 0.397298 0.90245 0.401824 0.897466
0.417 0 1 0.395206 0.927961 0.397298 0.90245 0.402721 0.896972
0.418 0 1 0.395206 0.927961 0.397298 0.90245 0.403618 0.896477
0.419 0 1 0.395206 0.927961 0.397298 0.90245 0.404515 0.89598
0.42 0 1 0.395206 0.927961 0.406322 0.897571 0.405411 0.895482
0.421 0 1 0.395206 0.927961 0.406322 0.897571 0.406306 0.894984
0.422 0 1 0.395206 0.927961 0.406322 0.897571 0.407201 0.894483
0.423 0 1 0.395206 0.927961 0.406322 0.897571 0.408095 0.893982
0.424 0 1 0.395206 0.927961 0.406322 0.897571 0.408989 0.89348
0.425 0 1 0.395206 0.927961 0.406322 0.897571 0.409883 0.892976
0.426 0 1 0.395206 0.927961 0.406322 0.897571 0.410776 0.892471
0.427 0 1 0.395206 0.927961 0.406322 0.897571 0.411668 0.891965
0.428 0 1 0.395206 0.927961 0.406322 0.897571 0.41256 0.891457
0.429 0 1 0.395206 0.927961 0.406322 0.897571 0.413452 0.890948
0.43 0 1 0.395206 0.927961 0.415298 0.89257 0.414343 0.890439
0.431 0 1 0.395206 0.927961 0.415298 0.89257 0.415233 0.889927
0.432 0 1 0.395206 0.927961 0.415298 0.89257 0.416123 0.889415
0.433 0 1 0.395206 0.927961 0.415298 0.89257 0.417013 0.888901
0.434 0 1 0.395206 0.927961 0.415298 0.89257 0.417901 0.888387
0.435 0 1 0.395206 0.927961 0.415298 0.89257 0.41879 0.887871
0.436 0 1 0.395206 0.927961 0.415298 0.89257 0.419678 0.887353
0.437 0 1 0.395206 0.927961 0.415298 0.89257 0.420565 0.886835
0.438 0 1 0.395206 0.927961 0.415298 0.89257 0.421452 0.886315
0.439 0 1 0.395206 0.927961 0.415298 0.89257 0.422338 0.885794
0.44 0 1 0.395206 0.927961 0.424224 0.887445 0.423224 0.885272
0.441 0 1 0.395206 0.927961 0.424224 0.887445 0.424109 0.884748
0.442 0 1 0.395206 0.927961 0.424224 0.887445 0.424994 0.884224
0.443 0 1 0.395206 0.927961 0.424224 0.887445 0.425878 0.883698
0.444 0 1 0.395206 0.927961 0.424224 0.887445 0.426762 0.88317
0.445 0 1 0.395206 0.927961 0.424224 0.887445 0.427645 0.882642
0.446 0 1 0.395206 0.927961 0.424224 0.887445 0.428528 0.882112
0.447 0 1 0.395206 0.927961 0.424224 0.887445 0.42941 0.881581
0.448 0 1 0.395206 0.927961 0.424224 0.887445 0.430291 0.881049
0.449 0 1 0.395206 0.927961 0.424224 0.887445 0.431173 0.880516
0.45 0 1 0.395206 0.927961 0.433098 0.882197 0.432053 0.879981
0.451 0 1 0.395206 0.927961 0.433098 0.882197 0.432933 0.879445
0.452 0 1 0.395206 0.927961 0.433098 0.882197 0.433812 0.878908
0.453 0 1 0.395206 0.927961 0.433098 0.882197 0.434691 0.87837
0.454 0 1 0.395206 0.927961 0.433098 0.882197 0.43557 0.87783
0.455 0 1 0.395206 0.927961 0.433098 0.882197 0.436448 0.877289
0.456 0 1 0.395206 0.927961 0.433098 0.882197 0.437325 0.876747
0.457 0 1 0.395206 0.927961 0.433098 0.882197 0.438202 0.876204
0.458 0 1 0.395206 0.927961 0.433098 0.882197 0.439078 0.875659
0.459 0 1 0.395206 0.927961 0.433098 0.882197 0.439953 0.875113
0.46 0 1 0.395206 0.927961 0.44192 0.876823 0.440829 0.874566
0.461 0 1 0.395206 0.927961 0.44192 0.876823 0.441703 0.874018
0.462 0 1 0.395206 0.927961 0.44192 0.876823 0.442577 0.873468
0.463 0 1 0.395206 0.927961 0.44192 0.876823 0.443451 0.872917
0.464 0 1 0.395206 0.927961 0.44192 0.876823 0.444324 0.872365
0.465 0 1 0.395206 0.927961 0.44192 0.876823 0.445196 0.871812
0.466 0 1 0.395206 0.927961 0.44192 0.876823 0.446068 0.871257
0.467 0 1 0.395206 0.927961 0.44192 0.876823 0.446939 0.870701
0.468 0 1 0.395206 0.927961 0.44192 0.876823 0.44781 0.870144
0.469 0 1 0.395206 0.927961 0.44192 0.876823 0.44868 0.869585
0.47 0 1 0.395206 0.927961 0.450688 0.871323 0.449549 0.869026
0.471 0 1 0.395206 0.927961 0.450688 0.871323 0.450418 0.868465
0.472 0 1 0.395206 0.927961 0.450688 0.871323 0.451287 0.867902
0.473 0 1 0.395206 0.927961 0.450688 0.871323 0.452155 0.867339
0.474 0 1 0.395206 0.927961 0.450688 0.871323 0.453022 0.866774
0.475 0 1 0.395206 0.927961 0.450688 0.871323 0.453889 0.866208
0.476 0 1 0.395206 0.927961 0.450688 0.871323 0.454755 0.865641
0.477 0 1 0.395206 0.927961 0.450688 0.871323 0.455621 0.865072
0.478 0 1 0.395206 0.927961 0.450688 0.871323 0.456486 0.864502
0.479 0 1 0.395206 0.927961 0.450688 0.871323 0.45735 0.863931
0.48 0 1 0.395206 0.927961 0.459401 0.865697 0.458214 0.863359
0.481 0 1 0.395206 0.927961 0.459401 0.865697 0.459078 0.862785
0.482 0 1 0.395206 0.927961 0.459401 0.865697 0.45994 0.86221
0.483 0 1 0.395206 0.927961 0.459401 0.865697 0.460803 0.861634
0.484 0 1 0.395206 0.927961 0.459401 0.865697 0.461664 0.861056
0.485 0 1 0.395206 0.927961 0.459401 0.865697 0.462525 0.860478
0.486 0 1 0.395206 0.927961 0.459401 0.865697 0.463386 0.859898
0.487 0 1 0.395206 0.927961 0.459401 0.865697 0.464246 0.859316
0.488 0 1 0.395206 0.927961 0.459401 0.865697 0.465105 0.858734
0.489 0 1 0.395206 0.927961 0.459401 0.865697 0.465964 0.85815
0.49 0 1 0.395206 0.927961 0.468058 0.859943 0.466822 0.857565
0.491 0 1 0.395206 0.927961 0.468058 0.859943 0.467679 0.856978
0.492 0 1 0.395206 0.927961 0.468058 0.859943 0.468536 0.85639
0.493 0 1 0.395206 0.927961 0.468058 0.859943 0.469393 0.855801
0.494 0 1 0.395206 0.927961 0.468058 0.859943 0.470249 0.855211
0.495 0 1 0.395206 0.927961 0.468058 0.859943 0.471104 0.854619
0.496 0 1 0.395206 0.927961 0.468058 0.859943 0.471958 0.854026
0.497 0 1 0.395206 0.927961 0.468058 0.859943 0.472812 0.853432
0.498 0 1 0.395206 0.927961 0.468058 0.859943 0.473666 0.852837
0.499 0 1 0.395206 0.927961 0.468058 0.859943 0.474519 0.85224
0.5 0 1 0.488002 0.879457 0.476658 0.854059 0.475371 0.851642
0.501 0 1 0.488002 0.879457 0.476658 0.854059 0.476223 0.851042
0.502 0 1 0.488002 0.879457 0.476658 0.854059 0.477074 0.850442
0.503 0 1 0.488002 0.879457 0.476658 0.854059 0.477924 0.84984
0.504 0 1 0.488002 0.879457 0.476658 0.854059 0.478774 0.849236
0.505 0 1 0.488002 0.879457 0.476658 0.854059 0.479623 0.848632
0.506 0 1 0.488002 0.879457 0.476658 0.854059 0.480472 0.848026
0.507 0 1 0.488002 0.879457 0.476658 0.854059 0.48132 0.847419
0.508 0 1 0.488002 0.879457 0.476658 0.854059 0.482167 0.84681
0.509 0 1 0.488002 0.879457 0.476658 0.854059 0.483014 0.8462
0.51 0 1 0.488002 0.879457 0.485198 0.848046 0.48386 0.845589
0.511 0 1 0.488002 0.879457 0.485198 0.848046 0.484706 0.844977
0.512 0 1 0.488002 0.879457 0.485198 0.848046 0.485551 0.844363
0.513 0 1 0.488002 0.879457 0.485198 0.848046 0.486395 0.843748
0.514 0 1 0.488002 0.879457 0.485198 0.848046 0.487239 0.843132
0.515 0 1 0.488002 0.879457 0.485198 0.848046 0.488082 0.842514
0.516 0 1 0.488002 0.879457 0.485198 0.848046 0.488925 0.841895
0.517 0 1 0.488002 0.879457 0.485198 0.848046 0.489766 0.841275
0.518 0 1 0.488002 0.879457 0.485198 0.848046 0.490608 0.840653
0.519 0 1 0.488002 0.879457 0.485198 0.848046 0.491448 0.84003
0.52 0 1 0.488002 0.879457 0.493679 0.841901 0.492288 0.839406
0.521 0 1 0.488002 0.879457 0.493679 0.841901 0.493128 0.83878
0.522 0 1 0.488002 0.879457 0.493679 0.841901 0.493967 0.838153
0.523 0 1 0.488002 0.879457 0.493679 0.841901 0.494805 0.837525
0.524 0 1 0.488002 0.879457 0.493679 0.841901 0.495642 0.836895
0.525 0 1 0.488002 0.879457 0.493679 0.841901 0.496479 0.836264
0.526 0 1 0.488002 0.879457 0.493679 0.841901 0.497315 0.835632
0.527 0 1 0.488002 0.879457 0.493679 0.841901 0.498151 0.834999
0.528 0 1 0.488002 0.879457 0.493679 0.841901 0.498986 0.834364
0.529 0 1 0.488002 0.879457 0.493679 0.841901 0.49982 0.833728
0.53 0 1 0.488002 0.879457 0.502098 0.835623 0.500654 0.83309
0.531 0 1 0.488002 0.879457 0.502098 0.835623 0.501487 0.832451
0.532 0 1 0.488002 0.879457 0.502098 0.835623 0.50232 0.831811
0.533 0 1 0.488002 0.879457 0.502098 0.835623 0.503152 0.831169
0.534 0 1 0.488002 0.879457 0.502098 0.835623 0.503983 0.830526
0.535 0 1 0.488002 0.879457 0.502098 0.835623 0.504813 0.829882
0.536 0 1 0.488002 0.879457 0.502098 0.835623 0.505643 0.829237
0.537 0 1 0.488002 0.879457 0.502098 0.835623 0.506472 0.82859
0.538 0 1 0.488002 0.879457 0.502098 0.835623 0.507301 0.827941
0.539 0 1 0.488002 0.879457 0.502098 0.835623 0.508129 0.827292
0.54 0 1 0.488002 0.879457 0.510454 0.829211 0.508956 0.826641
0.541 0 1 0.488002 0.879457 0.510454 0.829211 0.509783 0.825988
0.542 0 1 0.488002 0.879457 0.510454 0.829211 0.510609 0.825335
0.543 0 1 0.488002 0.879457 0.510454 0.829211 0.511434 0.82468
0.544 0 1 0.488002 0.879457 0.510454 0.829211 0.512259 0.824023
0.545 0 1 0.488002 0.879457 0.510454 0.829211 0.513083 0.823366
0.546 0 1 0.488002 0.879457 0.510454 0.829211 0.513906 0.822706
0.547 0 1 0.488002 0.879457 0.510454 0.829211 0.514729 0.822046
0.548 0 1 0.488002 0.879457 0.510454 0.829211 0.515551 0.821384
0.549 0 1 0.488002 0.879457 0.510454 0.829211 0.516372 0.820721
0.55 0 1 0.488002 0.879457 0.518746 0.822663 0.517193 0.820056
0.551 0 1 0.488002 0.879457 0.518746 0.822663 0.518013 0.81939
0.552 0 1 0.488002 0.879457 0.518746 0.822663 0.518833 0.818723
0.553 0 1 0.488002 0.879457 0.518746 0.822663 0.519651 0.818055
0.554 0 1 0.488002 0.879457 0.518746 0.822663 0.520469 0.817385
0.555 0 1 0.488002 0.879457 0.518746 0.822663 0.521287 0.816713
0.556 0 1 0.488002 0.879457 0.518746 0.822663 0.522103 0.81604
0.557 0 1 0.488002 0.879457 0.518746 0.822663 0.522919 0.815366
0.558 0 1 0.488002 0.879457 0.518746 0.822663 0.523735 0.814691
0.559 0 1 0.488002 0.879457 0.518746 0.822663 0.524549 0.814014
0.56 0 1 0.488002 0.879457 0.526973 0.815978 0.525364 0.813336
0.561 0 1 0.488002 0.879457 0.526973 0.815978 0.526177 0.812656
0.562 0 1 0.488002 0.879457 0.526973 0.815978 0.526989 0.811975
0.563 0 1 0.488002 0.879457 0.526973 0.815978 0.527801 0.811292
0.564 0 1 0.488002 0.879457 0.526973 0.815978 0.528613 0.810609
0.565 0 1 0.488002 0.879457 0.526973 0.815978 0.529423 0.809923
0.566 0 1 0.488002 0.879457 0.526973 0.815978 0.530233 0.809237
0.567 0 1 0.488002 0.879457 0.526973 0.815978 0.531043 0.808549
0.568 0 1 0.488002 0.879457 0.526973 0.815978 0.531851 0.80786
0.569 0 1 0.488002 0.879457 0.526973 0.815978 0.532659 0.807169
0.57 0 1 0.488002 0.879457 0.535133 0.809154 0.533466 0.806477
0.571 0 1 0.488002 0.879457 0.535133 0.809154 0.534273 0.805783
0.572 0 1 0.488002 0.879457 0.535133 0.809154 0.535078 0.805088
0.573 0 1 0.488002 0.879457 0.535133 0.809154 0.535883 0.804392
0.574 0 1 0.488002 0.879457 0.535133 0.809154 0.536688 0.803694
0.575 0 1 0.488002 0.879457 0.535133 0.809154 0.537492 0.802995
0.576 0 1 0.488002 0.879457 0.535133 0.809154 0.538295 0.802294
0.577 0 1 0.488002 0.879457 0.535133 0.809154 0.539097 0.801592
0.578 0 1 0.488002 0.879457 0.535133 0.809154 0.539898 0.800889
0.579 0 1 0.488002 0.879457 0.535133 0.809154 0.540699 0.800184
0.58 0 1 0.488002 0.879457 0.543224 0.802189 0.5415 0.799478
0.581 0 1 0.488002 0.879457 0.543224 0.802189 0.542299 0.79877
0.582 0 1 0.488002 0.879457 0.543224 0.802189 0.543098 0.798061
0.583 0 1 0.488002 0.879457 0.543224 0.802189 0.543896 0.797351
0.584 0 1 0.488002 0.879457 0.543224 0.802189 0.544693 0.796639
0.585 0 1 0.488002 0.879457 0.543224 0.802189 0.54549 0.795926
0.586 0 1 0.488002 0.879457 0.543224 0.802189 0.546286 0.795211
0.587 0 1 0.488002 0.879457 0.543224 0.802189 0.547081 0.794495
0.588 0 1 0.488002 0.879457 0.543224 0.802189 0.547875 0.793777
0.589 0 1 0.488002 0.879457 0.543224 0.802189 0.548669 0.793058
0.59 0 1 0.488002 0.879457 0.551246 0.795083 0.549462 0.792338
0.591 0 1 0.488002 0.879457 0.551246 0.795083 0.550255 0.791616
0.592 0 1 0.488002 0.879457 0.551246 0.795083 0.551046 0.790893
0.593 0 1 0.488002 0.879457 0.551246 0.795083 0.551837 0.790168
0.594 0 1 0.488002 0.879457 0.551246 0.795083 0.552627 0.789442
0.595 0 1 0.488002 0.879457 0.551246 0.795083 0.553417 0.788714
0.596 0 1 0.488002 0.879457 0.551246 0.795083 0.554205 0.787985
0.597 0 1 0.488002 0.879457 0.551246 0.795083 0.554993 0.787255
0.598 0 1 0.488002 0.879457 0.551246 0.795083 0.555781 0.786523
0.599 0 1 0.488002 0.879457 0.551246 0.795083 0.556567 0.785789
0.6 0 1 0.575947 0.81757 0.559197 0.787832 0.557353 0.785054
0.601 0 1 0.575947 0.81757 0.559197 0.787832 0.558138 0.784318
0.602 0 1 0.575947 0.81757 0.559197 0.787832 0.558922 0.78358
0.603 0 1 0.575947 0.81757 0.559197 0.787832 0.559706 0.782841
0.604 0 1 0.575947 0.81757 0.559197 0.787832 0.560489 0.782101
0.605 0 1 0.575947 0.81757 0.559197 0.787832 0.561271 0.781359
0.606 0 1 0.575947 0.81757 0.559197 0.787832 0.562052 0.780615
0.607 0 1 0.575947 0.81757 0.559197 0.787832 0.562833 0.77987
0.608 0 1 0.575947 0.81757 0.559197 0.787832 0.563613 0.779123
0.609 0 1 0.575947 0.81757 0.559197 0.787832 0.564392 0.778375
0.61 0 1 0.575947 0.81757 0.567075 0.780435 0.56517 0.777626
0.611 0 1 0.575947 0.81757 0.567075 0.780435 0.565948 0.776875
0.612 0 1 0.575947 0.81757 0.567075 0.780435 0.566725 0.776123
0.613 0 1 0.575947 0.81757 0.567075 0.780435 0.567501 0.775369
0.614 0 1 0.575947 0.81757 0.567075 0.780435 0.568276 0.774614
0.615 0 1 0.575947 0.81757 0.567075 0.780435 0.569051 0.773857
0.616 0 1 0.575947 0.81757 0.567075 0.780435 0.569825 0.773099
0.617 0 1 0.575947 0.81757 0.567075 0.780435 0.570598 0.772339
0.618 0 1 0.575947 0.81757 0.567075 0.780435 0.57137 0.771578
0.619 0 1 0.575947 0.81757 0.567075 0.780435 0.572142 0.770815
0.62 0 1 0.575947 0.81757 0.57488 0.77289 0.572913 0.770051
0.621 0 1 0.575947 0.81757 0.57488 0.77289 0.573683 0.769285
0.622 0 1 0.575947 0.81757 0.57488 0.77289 0.574452 0.768518
0.623 0 1 0.575947 0.81757 0.57488 0.77289 0.57522 0.767749
0.624 0 1 0.575947 0.81757 0.57488 0.77289 0.575988 0.766979
0.625 0 1 0.575947 0.81757 0.57488 0.77289 0.576755 0.766207
0.626 0 1 0.575947 0.81757 0.57488 0.77289 0.577521 0.765434
0.627 0 1 0.575947 0.81757 0.57488 0.77289 0.578287 0.764659
0.628 0 1 0.575947 0.81757 0.57488 0.77289 0.579051 0.763883
0.629 0 1 0.575947 0.81757 0.57488 0.77289 0.579815 0.763106
0.63 0 1 0.575947 0.81757 0.582608 0.765195 0.580578 0.762326
0.631 0 1 0.575947 0.81757 0.582608 0.765195 0.581341 0.761546
0.632 0 1 0.575947 0.81757 0.582608 0.765195 0.582102 0.760764
0.633 0 1 0.575947 0.81757 0.582608 0.765195 0.582863 0.75998
0.634 0 1 0.575947 0.81757 0.582608 0.765195 0.583623 0.759195
0.635 0 1 0.575947 0.81757 0.582608 0.765195 0.584382 0.758408
0.636 0 1 0.575947 0.81757 0.582608 0.765195 0.585141 0.75762
0.637 0 1 0.575947 0.81757 0.582608 0.765195 0.585898 0.75683
0.638 0 1 0.575947 0.81757 0.582608 0.765195 0.586655 0.756038
0.639 0 1 0.575947 0.81757 0.582608 0.765195 0.587411 0.755246
0.64 0 1 0.575947 0.81757 0.59026 0.757347 0.588166 0.754451
0.641 0 1 0.575947 0.81757 0.59026 0.757347 0.588921 0.753655
0.642 0 1 0.575947 0.81757 0.59026 0.757347 0.589674 0.752858
0.643 0 1 0.575947 0.81757 0.59026 0.757347 0.590427 0.752059
0.644 0 1 0.575947 0.81757 0.59026 0.757347 0.591179 0.751258
0.645 0 1 0.575947 0.81757 0.59026 0.757347 0.591931 0.750456
0.646 0 1 0.575947 0.81757 0.59026 0.757347 0.592681 0.749653
0.647 0 1 0.575947 0.81757 0.59026 0.757347 0.593431 0.748848
0.648 0 1 0.575947 0.81757 0.59026 0.757347 0.59418 0.748041
0.649 0 1 0.575947 0.81757 0.59026 0.757347 0.594928 0.747233
0.65 0 1 0.575947 0.81757 0.597834 0.749346 0.595675 0.746423
0.651 0 1 0.575947 0.81757 0.597834 0.749346 0.596421 0.745612
0.652 0 1 0.575947 0.81757 0.597834 0.749346 0.597167 0.744799
0.653 0 1 0.575947 0.81757 0.597834 0.749346 0.597912 0.743984
0.654 0 1 0.575947 0.81757 0.597834 0.749346 0.598656 0.743168
0.655 0 1 0.575947 0.81757 0.597834 0.749346 0.599399 0.742351
0.656 0 1 0.575947 0.81757 0.597834 0.749346 0.600141 0.741532
0.657 0 1 0.575947 0.81757 0.597834 0.749346 0.600883 0.740711
0.658 0 1 0.575947 0.81757 0.597834 0.749346 0.601623 0.739889
0.659 0 1 0.575947 0.81757 0.597834 0.749346 0.602363 0.739065
0.66 0 1 0.575947 0.81757 0.605327 0.741188 0.603102 0.73824
0.661 0 1 0.575947 0.81757 0.605327 0.741188 0.603841 0.737413
0.662 0 1 0.575947 0.81757 0.605327 0.741188 0.604578 0.736584
0.663 0 1 0.575947 0.81757 0.605327 0.741188 0.605315 0.735754
0.664 0 1 0.575947 0.81757 0.605327 0.741188 0.60605 0.734923
0.665 0 1 0.575947 0.81757 0.605327 0.741188 0.606785 0.734089
0.666 0 1 0.575947 0.81757 0.605327 0.741188 0.607519 0.733254
0.667 0 1 0.575947 0.81757 0.605327 0.741188 0.608253 0.732418
0.668 0 1 0.575947 0.81757 0.605327 0.741188 0.608985 0.73158
0.669 0 1 0.575947 0.81757 0.605327 0.741188 0.609717 0.73074
0.67 0 1 0.575947 0.81757 0.612739 0.732871 0.610447 0.729899
0.671 0 1 0.575947 0.81757 0.612739 0.732871 0.611177 0.729056
0.672 0 1 0.575947 0.81757 0.612739 0.732871 0.611906 0.728212
0.673 0 1 0.575947 0.81757 0.612739 0.732871 0.612635 0.727366
0.674 0 1 0.575947 0.81757 0.612739 0.732871 0.613362 0.726518
0.675 0 1 0.575947 0.81757 0.612739 0.732871 0.614088 0.725669
0.676 0 1 0.575947 0.81757 0.612739 0.732871 0.614814 0.724818
0.677 0 1 0.575947 0.81757 0.612739 0.732871 0.615539 0.723966
0.678 0 1 0.575947 0.81757 0.612739 0.732871 0.616263 0.723112
0.679 0 1 0.575947 0.81757 0.612739 0.732871 0.616986 0.722256
0.68 0 1 0.575947 0.81757 0.620068 0.724392 0.617708 0.721399
0.681 0 1 0.575947 0.81757 0.620068 0.724392 0.61843 0.72054
0.682 0 1 0.575947 0.81757 0.620068 0.724392 0.61915 0.71968
0.683 0 1 0.575947 0.81757 0.620068 0.724392 0.61987 0.718818
0.684 0 1 0.575947 0.81757 0.620068 0.724392 0.620589 0.717954
0.685 0 1 0.575947 0.81757 0.620068 0.724392 0.621307 0.717089
0.686 0 1 0.575947 0.81757 0.620068 0.724392 0.622024 0.716222
0.687 0 1 0.575947 0.81757 0.620068 0.724392 0.62274 0.715353
0.688 0 1 0.575947 0.81757 0.620068 0.724392 0.623455 0.714483
0.689 0 1 0.575947 0.81757 0.620068 0.724392 0.62417 0.713611
0.69 0 1 0.575947 0.81757 0.627312 0.715751 0.624883 0.712737
0.691 0 1 0.575947 0.81757 0.627312 0.715751 0.625596 0.711862
0.692 0 1 0.575947 0.81757 0.627312 0.715751 0.626308 0.710985
0.693 0 1 0.575947 0.81757 0.627312 0.715751 0.627019 0.710107
0.694 0 1 0.575947 0.81757 0.627312 0.715751 0.627729 0.709227
0.695 0 1 0.575947 0.81757 0.627312 0.715751 0.628438 0.708345
0.696 0 1 0.575947 0.81757 0.627312 0.715751 0.629147 0.707462
0.697 0 1 0.575947 0.81757 0.627312 0.715751 0.629854 0.706577
0.698 0 1 0.575947 0.81757 0.627312 0.715751 0.630561 0.70569
0.699 0 1 0.575947 0.81757 0.627312 0.715751 0.631266 0.704802
0.7 0 1 0.657704 0.740411 0.634469 0.706943 0.631971 0.703912
0.701 0 1 0.657704 0.740411 0.634469 0.706943 0.632675 0.70302
0.702 0 1 0.657704 0.740411 0.634469 0.706943 0.633378 0.702127
0.703 0 1 0.657704 0.740411 0.634469 0.706943 0.63408 0.701232
0.704 0 1 0.657704 0.740411 0.634469 0.706943 0.634781 0.700335
0.705 0 1 0.657704 0.740411 0.634469 0.706943 0.635482 0.699437
0.706 0 1 0.657704 0.740411 0.634469 0.706943 0.636181 0.698537
0.707 0 1 0.657704 0.740411 0.634469 0.706943 0.63688 0.697635
0.708 0 1 0.657704 0.740411 0.634469 0.706943 0.637577 0.696731
0.709 0 1 0.657704 0.740411 0.634469 0.706943 0.638274 0.695826
0.71 0 1 0.657704 0.740411 0.641539 0.697967 0.63897 0.69492
0.711 0 1 0.657704 0.740411 0.641539 0.697967 0.639665 0.694011
0.712 0 1 0.657704 0.740411 0.641539 0.697967 0.640359 0.693101
0.713 0 1 0.657704 0.740411 0.641539 0.697967 0.641052 0.692189
0.714 0 1 0.657704 0.740411 0.641539 0.697967 0.641744 0.691276
0.715 0 1 0.657704 0.740411 0.641539 0.697967 0.642435 0.690361
0.716 0 1 0.657704 0.740411 0.641539 0.697967 0.643126 0.689444
0.717 0 1 0.657704 0.740411 0.641539 0.697967 0.643815 0.688525
0.718 0 1 0.657704 0.740411 0.641539 0.697967 0.644504 0.687605
0.719 0 1 0.657704 0.740411 0.641539 0.697967 0.645191 0.686683
0.72 0 1 0.657704 0.740411 0.648518 0.68882 0.645878 0.685759
0.721 0 1 0.657704 0.740411 0.648518 0.68882 0.646564 0.684834
0.722 0 1 0.657704 0.740411 0.648518 0.68882 0.647249 0.683906
0.723 0 1 0.657704 0.740411 0.648518 0.68882 0.647933 0.682978
0.724 0 1 0.657704 0.740411 0.648518 0.68882 0.648616 0.682047
0.725 0 1 0.657704 0.740411 0.648518 0.68882 0.649298 0.681115
0.726 0 1 0.657704 0.740411 0.648518 0.68882 0.649979 0.680181
0.727 0 1 0.657704 0.740411 0.648518 0.68882 0.650659 0.679245
0.728 0 1 0.657704 0.740411 0.648518 0.68882 0.651338 0.678308
0.729 0 1 0.657704 0.740411 0.648518 0.68882 0.652016 0.677368
0.73 0 1 0.657704 0.740411 0.655407 0.679499 0.652694 0.676428
0.731 0 1 0.657704 0.740411 0.655407 0.679499 0.65337 0.675485
0.732 0 1 0.657704 0.740411 0.655407 0.679499 0.654046 0.67454
0.733 0 1 0.657704 0.740411 0.655407 0.679499 0.65472 0.673594
0.734 0 1 0.657704 0.740411 0.655407 0.679499 0.655394 0.672647
0.735 0 1 0.657704 0.740411 0.655407 0.679499 0.656067 0.671697
0.736 0 1 0.657704 0.740411 0.655407 0.679499 0.656738 0.670746
0.737 0 1 0.657704 0.740411 0.655407 0.679499 0.657409 0.669793
0.738 0 1 0.657704 0.740411 0.655407 0.679499 0.658079 0.668838
0.739 0 1 0.657704 0.740411 0.655407 0.679499 0.658748 0.667881
0.74 0 1 0.657704 0.740411 0.662202 0.670003 0.659415 0.666923
0.741 0 1 0.657704 0.740411 0.662202 0.670003 0.660082 0.665963
0.742 0 1 0.657704 0.740411 0.662202 0.670003 0.660748 0.665001
0.743 0 1 0.657704 0.740411 0.662202 0.670003 0.661413 0.664037
0.744 0 1 0.657704 0.740411 0.662202 0.670003 0.662077 0.663072
0.745 0 1 0.657704 0.740411 0.662202 0.670003 0.66274 0.662105
0.746 0 1 0.657704 0.740411 0.662202 0.670003 0.663403 0.661136
0.747 0 1 0.657704 0.740411 0.662202 0.670003 0.664064 0.660165
0.748 0 1 0.657704 0.740411 0.662202 0.670003 0.664724 0.659193
0.749 0 1 0.657704 0.740411 0.662202 0.670003 0.665383 0.658218
0.75 0 1 0.657704 0.740411 0.668902 0.660328 0.666041 0.657242
0.751 0 1 0.657704 0.740411 0.668902 0.660328 0.666699 0.656265
0.752 0 1 0.657704 0.740411 0.668902 0.660328 0.667355 0.655285
0.753 0 1 0.657704 0.740411 0.668902 0.660328 0.66801 0.654304
0.754 0 1 0.657704 0.740411 0.668902 0.660328 0.668664 0.653321
0.755 0 1 0.657704 0.740411 0.668902 0.660328 0.669318 0.652336
0.756 0 1 0.657704 0.740411 0.668902 0.660328 0.66997 0.651349
0.757 0 1 0.657704 0.740411 0.668902 0.660328 0.670621 0.650361
0.758 0 1 0.657704 0.740411 0.668902 0.660328 0.671272 0.64937
0.759 0 1 0.657704 0.740411 0.668902 0.660328 0.671921 0.648378
0.76 0 1 0.657704 0.740411 0.675505 0.650473 0.67257 0.647384
0.761 0 1 0.657704 0.740411 0.675505 0.650473 0.673217 0.646389
